날짜,제목,조회,공감,비공감
2022.02.25 10:06,"대성에너지 7%상승 전환.그동안 상승 미미했던 대성?딩스 상승보니 5천원돌파,상한가갑니다",378,0,1
2022.02.24 21:44,이새기이거,279,3,0
2022.02.24 15:04,ㄱㄱㄱ,285,0,0
2022.02.24 11:31,드디어 쐈구나,305,0,0
2022.02.23 23:04,앞으로 도시가스주들은 수소산업되어 폭발실적나오니 폭발주가상승나온다,304,2,0
2022.02.23 14:40,이거 소문안나냐?,245,0,0
2022.02.23 11:04,증시를 거스르는구만,243,1,0
2022.02.22 21:58,딱 보면 모르냐?,287,1,3
2022.02.22 12:52,한번더묻는다,220,0,0
2022.02.21 17:46,마이나스손인데요.,347,0,0
2022.02.21 09:46,주주권리 보호를 위한 8가지 법제도 도입 방안,187,0,0
2022.02.20 12:34,"일봉차트에서 연일 신고점을 가는 서울가스,대성홀딩스를 분석하면 한진중홀딩스가 3년내 17만원을 가는 것을 안다 왜?",446,2,0
2022.02.20 08:56,에너지기업이 주도주! 가스업종은 수소관련주로 성장산업되어 폭발성장한다,325,2,0
2022.02.19 18:12,월요일 몰빵들어갑니다,253,0,1
2022.02.19 15:28,개미가 얼마나 있는지 모르지만,250,0,0
2022.02.18 20:43,1%오르기가,273,0,0
2022.02.18 14:36,예전에 분석했을 때는,226,0,0
2022.02.18 12:37,그래프가...,205,0,0
2022.02.18 09:05,5만을 넘기느냐...,284,0,0
2022.02.17 15:26,와..부럽네요 ㅋ,417,0,0
2022.02.16 11:37,여긴 몬데 이리가요,295,0,0
2022.02.16 11:34,음봉으로 장마감하는게,197,0,0
2022.02.15 22:01,이거나살걸,221,0,0
2022.02.15 21:52,아니 .. 야,165,0,0
2022.02.15 15:27,루보찾다가...,246,0,1
2022.02.04 18:00,희귀종목.,845,2,0
2022.02.02 21:14,공매세력도 물릴까봐 진입 못할듯..,380,0,0
2022.02.02 14:33,와 이건 뭐,325,1,0
2022.01.25 13:04,어쩔,258,0,0
2022.01.25 11:10,오늘,217,0,0
2022.01.24 21:20,부럽습니다,307,1,0
2022.01.22 17:45,미쳤다,389,0,0
2022.01.21 21:30,ㅋㅋㅋ몬대?응?,322,2,0
2022.01.21 14:45,이거 차트가 대형 미수 아줌마 한명 기다리는 느낌인데 ,484,3,0
2022.01.18 09:15,와~~ 차트보니깐..제 2의 루보 이네요...,872,0,1
2022.01.17 09:07,존나 무섭다ㅋㅋㅋ,338,0,0
2022.01.16 13:40,여담 하나남겨요^^,626,15,1
2022.01.16 10:45,제2의 대성홀딩스 종목!!!,400,0,0
2022.01.10 15:25,와,495,5,0
2022.01.03 20:21,뭔놈의 차트가...,739,3,1
2021.12.29 13:44,이거 사도 되는 종목맞아요?,2366,5,2
2021.12.23 04:15,주가가 지속적으로 우상향하는걸 보니,730,4,1
2021.12.22 15:12,탈출 신호,377,2,1
2021.12.21 20:50,대주주가 약72%,599,2,1
2021.12.17 19:28,차트실화예요?,544,1,1
2021.12.17 17:02,ㅋㅋㅋ,230,0,1
2021.12.16 00:27,아직도 금감원조사안하네,1129,5,7
2021.12.14 12:27,이름에서도 홀딩스,564,3,1
2021.12.09 15:47,ㅋㅋㅋㅋ ,632,3,0
2021.12.06 20:15,"人不知而不&#24909;, 不亦君子乎? (인부지이불온 불역군자호)",481,5,0
2021.12.06 15:51,이거 언제일진 몰라도 상폐겠네요?,1022,3,1
2021.12.06 15:45,헐 미쳤네 오늘 무슨일이냐?,372,4,1
2021.12.06 03:44,궁금한게 여기 작전주 인가요?,1257,2,2
2021.12.02 17:16,그냥지나가라,958,2,2
2021.12.02 16:01,상줘라,285,2,1
2021.12.02 12:41,지금사는애들,412,2,0
2021.11.28 22:58,잘올라가다가 횡보.,692,2,0
2021.11.26 09:24,이거 분위기가,389,1,0
2021.11.23 10:32,조금만올려봐 ~~,388,1,2
2021.11.21 15:36,그냥지나가라,391,4,0
2021.11.19 09:55,빨리 튀셈,491,2,0
2021.11.19 09:07,거래정지?,591,0,1
2021.11.16 15:00,근데 자전거래 저렇게 하면,944,4,0
2021.11.16 13:53,와 시총 7천억짜리 맞냐?,367,0,0
2021.11.12 21:11,여긴 그냥,357,0,0
2021.11.12 16:09,진짜궁금한데,840,0,0
2021.11.11 15:34,작전적발 신고,483,1,0
2021.11.10 00:04,"자전돌리며  물량돌리기, 철저한 조사필요",601,5,4
2021.11.08 09:15,650프로 우상향해서,536,3,1
2021.11.06 01:09,궁금하다 ㅎㅎ,736,1,0
2021.11.04 22:54,나를 시험하고 싶어졌다,874,3,1
2021.10.31 20:14,아 배아퍼!,593,2,1
2021.10.28 19:09,차트 추세 미쳤다...,634,9,0
2021.10.28 15:15,겁난다,401,3,0
2021.10.27 15:37,뭐 이런차트 다 있냐,536,4,0
2021.10.20 07:29,15마넌,1064,2,0
2021.10.18 16:15,진짜 궁금한데 이 종목 ,1680,1,0
2021.10.17 20:49,삼성이 본사 사옥까지 팔아서 100조를 대기중인 이유2,629,0,1
2021.10.13 16:20,우와 시총봐라,583,0,0
2021.10.13 16:16,참고사항,417,0,0
2021.10.09 00:05,하한까 언제가노??,572,0,0
2021.10.08 15:10,ㅋㅋㅋㅋ,437,1,0
2021.10.06 23:48,너무 많이 달려왔지?,900,4,1
2021.10.03 18:59,"경고!! 기이한 경제현상,2016부터 달러가 오르면 금값도 올라,This is the LTD. 평상시와는 정 반대현상이다.",580,2,2
2021.10.01 10:43,출첵.,470,4,0
2021.09.28 19:39,대성홀딩 겁나 마니올럿구먼,519,0,0
2021.09.24 15:20,대성아,842,1,0
2021.09.24 14:21,대성도 드디어,366,1,1
2021.09.24 13:33,대성아 뭐하니 자니,299,0,1
2021.09.24 13:00,답이 ?다 답이 ?써,271,0,1
2021.09.23 15:03,진득히 기다리면,441,2,0
2021.09.23 14:35,대성홀딩스 연휴끝나고,385,1,1
2021.09.19 21:58,"인도주의원칙ㆍ헌법ㆍ법률위반..징역10,000년형도 부족한 반민족살인마 문제人..귀순국민을 16명살해혐의 씌워 강제로 사지로 떠밀어 낸 살인행위자",641,1,2
2021.09.17 22:10,개미들,502,1,0
2021.09.17 22:07,월급쟁이와 가난뱅이가 부자 되는 방법은 2가지 뿐,445,0,0
2021.09.15 01:59,홀딩스,346,0,0
2021.09.14 12:22,대성홀딩스??,867,0,4
2021.09.13 22:07,차트 구경하고갑니다 작전주인듯?,594,4,0
2021.09.11 12:30,대성에너지로 고고고,513,0,0
2021.09.09 16:15,오늘 같은 날도 양봉마감?,477,0,0
2021.09.09 11:48,미국 주식인가요?,343,1,0
2021.09.01 19:52,"한국도, 일본처럼 투자할 곳이 완전히 사라진다.",711,0,1
2021.09.01 12:45,폭락언제오냐??,613,0,0
2021.09.01 09:52,천연기념물 차트네,497,1,0
2021.08.27 11:18,death 엉 홀딩스는 계속 오르네 ㄷㄷ,623,0,0
2021.08.22 11:37,와 장기투자한사람,1045,4,0
2021.08.22 00:57,대성홀딩스 전고 뿌셨다,501,1,0
2021.08.21 12:43,올해 자회사 순이익이 7천억대 예상,692,0,0
2021.08.13 13:34,대성이는 홀딩,653,0,0
2021.08.07 23:13,"전환사채 , 신주인수권 , 주식매수선택권 3자배정  급파동",646,0,0
2021.08.06 19:04,루보차트랑비슷하네,596,0,0
2021.07.29 14:32,이거 관리자 누고?,912,3,0
2021.07.26 10:17,신용 써서 왜 대성이 사겠음,628,2,0
2021.07.06 15:08,너무나도 조용하네~,874,2,0
2021.07.02 14:30,신규는 타지마라 ~~~ 골로간다,677,1,0
2021.07.01 14:56,화가분 그림 예술로 그리네,368,0,0
2021.07.01 11:46,그래 오늘은 좀 쉬어라,298,0,0
2021.06.30 16:22,강성 주주 출첵,315,0,0
2021.06.29 09:50,조용허니 좋다 야금야금 ㄱㄱ,341,1,0
2021.06.25 10:14,오우 이노옴~~?,378,0,0
2021.06.23 16:31,니 이름은,554,0,0
2021.06.21 09:30,대성산업 대성창투 시뻘건데,892,1,0
2021.06.15 14:32,제자리 항상 제자리,811,0,1
2021.06.10 16:42,읽어보니 좋은글입니다,831,0,1
2021.06.10 11:57,이거 거래가 왜 멈?냐,562,0,0
2021.06.09 01:18,계정 3개 돌아가면서 도배하는 작업꾼 신고 바랍니다.,716,5,0
2021.06.02 06:14,읽어보니 님분석1000%옳다. 외국인 연일매수보니 4연속상한가 맞다,980,1,0
2021.06.01 23:00,한진중공업홀딩스가 6만8천원 가는 이유?,392,0,0
2021.05.27 19:21,님의 분석 옳다 ,720,1,0
2021.05.25 11:23,가스주들은 수소시대에 성장산업이다 라는 말에 대찬성합니다,508,1,0
2021.05.25 03:12,대성홀딩스가 6배상승을 먼저 갔을 뿐이다.한진중홀딩스도 6배상승해요,775,3,0
2021.05.24 20:17,주주여 대성홀딩스 상승봐라.한진중홀딩스도 대성홀딩스처럼 갑니다.,344,0,0
2021.05.24 10:36,가스업종의 지주사 한진중홀딩스와 대성홀딩스 비교 누가 저평가인가?,347,3,0
2021.05.24 09:25,투자자여 누가 저평가인가?,294,0,0
2021.05.22 12:23,도시가스주 가치 비교분석,713,0,0
2021.05.21 17:58,닭 못가지를 비틀어도 새벽이 오듯이 주가는 실적대로 가는 법이다 단기는 수급에 의해 좌우되지만 중장기적으로는 실적대로 간다.,382,1,1
2021.05.21 12:37,1분기실적으로 본 주식의 상대평가 누가 저평가인가? 한진중홀딩스는 급등하여 5840원돌파하고 대성산업은 4800원으로 급락한다:,240,0,0
2021.05.21 11:49,1분기실적으로 본 주식의 상대평가 누가 저평가인가?,252,3,0
2021.05.20 14:19,오늘 종합지수 하락해도 서울가스 상승하고 대성홀딩스 보합인데 왜 한진중홀딩스만 하락하는가? 하락할 이유가 없다,285,0,0
2021.05.20 13:32,대성산업주주입니다 이런글 적지마세요,299,0,0
2021.05.20 12:30,"1분기실적은 주가9만원 대덕,주가 153천원의 서울가스,주가17만원대의 대성홀딩스보다 더 좋은 영업이익과 순이익이 나왔다.연속상한가!",233,0,0
2021.05.20 11:32,"소매가스업체에 서울가스 대성홀딩스,한진중홀딩스 비교하니 한진중공업홀딩스는 2만8천원에서 6만원에 거래되어야한다 왜?",268,1,0
2021.05.17 23:25,유사트롯歌鬼와 歌神?,307,1,1
2021.05.17 17:13,같은 업종 지주사인 한진중공업홀딩스와 대성홀딩스의 비교:50%이상 비싸야한다,282,4,0
2021.05.14 20:42,이런 종토방 처음이에요,475,1,0
2021.05.14 11:39,읽어보니 님분석 옳다.미리 매수해둬야,265,0,0
2021.05.12 22:28,30년간 일본인의 눈물 => 이제 곧=> 한국인의 눈물,319,0,0
2021.05.08 11:53,주식으로 10억을 날린남자,600,1,0
2021.05.06 10:07,진짜로 상한가!,342,0,1
2021.05.06 08:45,오늘 상한가가요,285,1,1
2021.05.04 14:53,누가 저평가인가?,362,2,0
2021.04.28 08:53,동일 가스업종인 한진중홀딩스와 대성홀딩스3만5천200원 누가 저평가인가?,489,1,2
2021.04.27 17:43,내일 상한가갑니다.,264,0,0
2021.04.27 15:50,잘먹고갑니다,318,4,0
2021.04.27 14:01,대성홀딩스 오늘 상한가 가보세요,207,1,0
2021.04.27 11:20,오늘 상한가 가겠다,186,0,0
2021.04.27 09:53,동일업종인 한진중홀딩스와 대성홀딩스 누가 저평가인가?,222,1,0
2021.04.27 09:38,"동국제강,포스코강판,티케이케미칼 대성홀딩스와 한진중홀딩스 누가 저평가인가?",169,0,0
2021.04.25 22:56,공포의'D'기 온다..삼성이 본사 사옥까지 팔아서 모은 현금 100조를 미리 대기중인 이유,233,0,1
2021.04.22 07:54,주식은 미인찾기라지만 쏠림현상이 너무 심하다.미인의 기준은 항상 바뀐다,593,1,0
2021.04.19 20:18,대세는 수소이다,289,0,0
2021.04.18 21:04,수소관련주 효성티엔씨 12배상승 보세요 가스기업은 수소에너지와 연료전지사업으로 재평가로 PBR2배이상간다,239,0,0
2021.04.16 11:07,님의 분석대로 오늘 5330원가고 1분기 실적발표하는 5월15일까지 17천원갑니다,264,0,0
2021.04.14 20:32,대성홀딩스 멋진주식이다.주가핸들링 정말 잘한다,295,2,0
2021.04.14 09:20,가스기업들이 수소에너지와 연료전지사업으로 재평가와 가스사업자초과이익공유제로 PBR1.5배이상간다,271,2,0
2021.04.13 23:32,다와가네요,306,0,0
2021.04.13 20:31,오늘 외국인이 한진중홀딩스를 2만5천주나 매수했는데 상한가를 못가다니 단타키움의 방해자전매매 때문이다.내일 상한가간다,191,1,1
2021.04.13 10:12,가스기업들이 수소에너지와 연료전지사업으로 재평가와 가스사업자초과이익공유제로 PBR1배이상간다,211,0,0
2021.04.13 09:37,금일 상쳐요,199,0,0
2021.04.13 08:53,같은 가스지주사 대성홀딩스 15만원하니 한진중홀딩스 12만원가는 것도 당연하다.오늘 상한가,228,0,0
2021.04.04 18:03,"21.04.02 30,000원",605,0,0
2021.03.30 14:57,대성창투 모회사인데...,810,0,1
2021.03.03 19:01,도대체 누가 저평가인가,446,1,0
2021.03.02 20:17,"4월말,혹은 5월초에 18천원갑니다.조선족인 중국인 명의로 외국증권사들로 매매하는 짜가외인은 무시하라 ",383,2,0
2021.02.27 08:59,정신적 고통을 조절하는 원리,507,0,0
2021.02.25 20:33,대성홀딩스와 한진중공업홀딩스 누가 저평가인가,364,0,0
2021.02.24 18:58,같은 가스지주사인 대성홀딩스 28400원으로 52주신고점이니 ,441,0,1
2021.02.18 21:11,가스업종의 지주회사 대성홀딩스와 한진중홀딩스 비교,390,1,0
2021.02.14 23:30,팩트체크,484,1,0
2021.02.11 21:59,공포의'D'기 온다..삼성이 본사 사옥까지 팔아서 모은 현금 100조를 미리 대기중인 이유,690,0,0
2021.02.09 09:50,여긴 주포도그렇지만,468,0,0
2021.02.08 22:19,대성홀딩스 내일 상한가,244,2,0
2021.02.08 14:46,주포 ,344,0,0
2021.02.08 14:44,엄청 조심스럽네.,351,0,0
2021.02.08 14:37,얘는갈수밖어없음,383,1,0
2021.02.08 14:06,이제 다털었음 가자,225,2,0
2021.02.08 13:52,주포색히 티너무난다,275,0,0
2021.02.08 13:45,개잡주네 ㅎㅎ,220,0,0
2021.02.08 13:42,말아올리자 ㅇㅇ,202,2,0
2021.02.08 13:34,아  존나 작업당했네,292,2,0
2021.02.08 13:32,얘들머냐 찍어누르는데,230,2,0
2021.02.08 13:28,낚인거임  개미지옥,242,2,1
2021.02.08 13:21,대성창투 상 감아올리는데,444,2,0
2021.02.08 11:21,세계 최초의 수소법이 5일부터 시행으로 가스주들 오늘 모두 급상승한다,253,0,0
2021.02.07 20:14,세계 최초의 수소법이 5일부터 시행됩니다.1만원직행합니다,301,2,0
2021.02.05 12:49,탁월한 분석이다 상한가,375,0,0
2021.02.05 11:55,읽어보니 좋은글입니다,208,0,0
2021.02.04 23:16,4045원의 한진중홀딩스와 13만8천원의 대성홀딩스를 비교하니 16천원 가야한다,244,2,0
2021.02.05 00:07,4045원의 한진중홀딩스와 13만8천원의 대성홀딩스를 비교하니 16천원 가야한다,160,0,0
2021.01.31 17:21,2월 최고의 주도주,412,0,0
2021.01.30 13:14,반기문 사무총장 전두환 전 대통령께 90도 인사,282,0,1
2021.01.29 21:43,"오늘 종합지수 93p,폭락에도 한진중홀딩스,대성홀딩스,서울가스,인천가스 상승했고 2월 최고의 주도주이다",277,0,0
2021.01.29 14:18,여기는 다른 세상인가요??,550,4,0
2021.01.25 21:26,요약하면 좋은 분석: 환경 정책·시장 확대···'수소株' 날아오른다.가스업종은  수소시대에 수소업종으로 바뀌어 성장산업이다,241,0,0
2021.01.24 13:24,읽어보니 수소차 전기차 연료공급주도주 및 계절적상승 주도주,388,2,1
2021.01.22 11:03,가스업종은  수소시대에 수소업종으로 바뀌어 성장산업이다,332,0,0
2021.01.19 21:29,"한진중공업홀딩스,대성홀딩스,한국가스 비교하니 한진중공업홀딩스는 3만5천원간다.",275,3,0
2021.01.14 22:46,가스업체 한국가스공사 52주신고점 행진을 보니 가스주들 폭발상승한다,592,0,1
2021.01.14 11:54,[삭제된 게시물의 답글]대성홀딩스와 한진홀딩스 누가 저평가인가,225,1,0
2021.01.04 22:45,최강 강추위 온다.실적폭발한다,524,0,0
2020.12.27 20:38,누구(?)를 위한 역주행 투자 -->삼성이 본사 사옥까지 팔아서 100조를 대기중인 이유 알아야,559,1,0
2020.12.27 01:58,상승탄력둔화됐네,488,1,0
2020.12.17 19:20,막판  3000주 매수 내일 가즈아,681,0,0
2020.12.10 12:39,올해 배당금은 얼마나 될까요?,988,2,0
2020.12.01 16:53,토론방 조용하고 좋네,1030,0,0
2020.11.28 22:09,가스업종의 지주회사 대성홀딩스와 한진중홀딩스 비교,467,1,0
2020.11.27 21:53,진짜로 누가 저평가인가,397,0,0
2020.11.27 20:32,도대체 누가 저평가인가,203,1,0
2020.11.26 22:35,수소에너지와 수소연료전지사업으로 PBR2배이상간다,336,0,0
2020.11.24 19:42,탁월한 분석이다 외국인 연일매수보니 곧 폭발상승해요,503,2,0
2020.11.22 13:32,도시가스가 많이 올랐네 ㄷㄷㄷ,424,0,0
2020.11.21 00:14,대성홀딩스처럼 9개월 연속양봉 나온다,593,0,0
2020.11.20 11:12,9개월보유 12배 수익난 대성홀딩스주주입니다.님의 글을 읽고 결정했습니다.오늘 교체중니다.내아이디와 비슷하군요,476,0,0
2020.11.19 23:00,9개월보유 12배 수익난 대성홀딩스주주입니다.님의 글을 읽고 결정했습니다.내일 교체합니다.내아이디와 비슷하군요,359,3,0
2020.11.19 00:00,"가스기업들이 수소에너지와 연료전지사업,가스사업자초과이익공유제로 PBR2배이상간다",470,0,0
2020.11.18 15:10,진짜 차트  끝내주네ㅋㅋ,554,2,0
2020.11.17 11:56,도대체 누가 저평가인가,584,0,0
2020.11.17 00:59,투자자여 도대체 누가 저평가인가,292,0,0
2020.11.16 18:07,3분기 실적 발표을 보니,429,2,0
2020.11.15 22:15,가스기업들이 수소에너지와 연료전지사업으로 재평가와 가스사업자초과이익공유제로 PBR2배이상간다,474,4,0
2020.11.08 18:26,가스기업은 제2의 바이오,2008,4,0
2020.11.08 21:31,"내일 점상한가는 아니겠지요.9월15일에 한진중공업홀딩스 5200원에 팔고 바로 서울가스7만2천원 매수,저번주 목요일 9만4500에 다팔았다",332,0,0
2020.11.06 00:20,"미국의 새대통령 바이든시대에 가스기업들은 수소에너지와 연료전지사업,가스사업자초과이익공유제로 PBR2배이상간다.",900,3,0
2020.10.31 22:53,가스관련주인 한진중공업홀딩스와 대성홀딩스  비교,1193,2,0
2020.10.30 22:19,"5일연속하락 말이되나? 외국인 순매수,가스관련주인 한진중공업홀딩스와 대성홀딩스비교:대성홀딩스 9개월연속 월봉양봉",649,2,0
2020.10.30 12:20,"문제人·추한애의 불법수사지휘(윤지오대국민사기극 연출, 이재수장군 자결 유도, 검찰총장 지휘권 박탈 등)·불법인사(검찰 중립·수사방해)..",433,4,2
2020.10.28 11:34,가스산업은 수소에너지와 연료전지사업으로 성장산업이다,715,2,0
2020.10.27 23:51,가스산업은 수소에너지와 연료전지사업으로 성장산업이다,378,2,0
2020.10.27 11:42,대성홀딩스처럼 5천원에서 12만원까지 상승했다면 팔겠다.한진중홀딩스는 액면가 5천원도 안된다.25배상승할때 팔자,381,2,0
2020.10.27 10:59,대성홀딩스 액면가 5천원으로 환산시 11만6천원이다 대단해요.한진홀딩스 6만8천원갑니다,227,2,0
2020.10.25 09:34,대성홀딩스 액면가 1천원짜리로 23천200원하니 액면가 5천원으로 환산시 11만6천원이다.한진홀딩스 6만8천원갑니다,848,3,2
2020.10.22 21:03,"대성홀딩스 액면가 5천원으로 환산시 11만6천600원, 한진홀딩스 6만8천원갑니다.오늘 12시 외인8천주 매수보니 2만주 매수할 듯",877,3,0
2020.10.22 12:13,"대성홀딩스 액면가 5천원으로 환산시 11만6천원,한진홀딩스 6만8천원갑니다오늘12시 한진중홀딩스 외인8천주 매수보니 2만주 매수할 듯  ",328,3,0
2020.10.19 15:33,3. 오늘도 상승 마무리,640,0,0
2020.10.19 13:54,형님들,420,0,0
2020.10.16 19:39,2.오늘도 움찔했노?,563,2,0
2020.10.15 23:54,주식투자자라면한번쯤은 확인해보세요,492,0,0
2020.10.15 21:53,한국인의 눈물.,366,0,0
2020.10.15 10:38,1.존버만이 살길이다,485,1,0
2020.10.15 21:50,가스기업들이 수소에너지와 연료전지사업으로 재평가와 가스사업자초과이익공유제로 PBR1배이상간다,347,0,0
2020.10.15 10:08,가스관련주인 한진중공업홀딩스와 대성홀딩스 그리고 대창솔루션의 비교,292,0,0
2020.10.14 21:32,가스업종은  수소시대에 수소업종으로 바뀌어 성장산업이다,364,1,0
2020.10.14 13:31,이건 왜오르는거에요?,957,1,0
2020.10.14 11:09,"가스관련주인 한진중공업홀딩스와 대성홀딩스 비교,누가 저평가인가?",389,0,0
2020.10.14 09:02,머선129,425,0,0
2020.10.14 03:39,차트 ㅈㄹ 스무스하네 ㅋㅋㅋ,542,0,0
2020.10.13 21:46,가스관련주인 한진중공업홀딩스와 대성홀딩스 그리고 대창솔루션의 비교,540,2,1
2020.10.13 20:40,조정이없어 뭐야 ㅋㅋ,510,0,0
2020.10.13 11:01,가스업체 지주사 대성홀딩스 급등보세요.한진중홀딩스 뭐 하는가?,618,2,1
2020.10.12 23:04,대성홀딩스 매출도 좋은데 무증안해요?,688,1,0
2020.10.11 23:42,닝길 실화냐 왜 울 대성이가 탑텐순위에 읍냐 쩝,891,1,0
2020.10.10 08:19,작전주네,1068,3,0
2020.10.09 10:13,생각을 합니다.(주식투자)-퍼온 글,1185,0,1
2020.10.07 15:18,티가나요 티가나,1416,1,0
2020.10.06 01:54,언제까지 오를까요...?,2234,1,0
2020.10.05 21:06,[삭제된 게시물의 답글]가스기업들이 수소에너지와 연료전지사업으로 재평가와 가스사업자초과이익공유제로 PBR1배이상간다,1487,0,0
2020.10.04 15:53,대주주양도세가 증시체력 약화의 주범!,1696,2,0
2020.10.04 22:17,가스업종은  수소시대에 수소업종으로 바뀌어 성장산업이다,1504,0,0
2020.09.27 12:35,가스기업들이 수소에너지와 연료전지사업으로 재평가와 가스사업자초과이익공유제로 PBR1배이상간다,3643,5,1
2020.09.27 06:58,대성청정에너지  계열사 추가,2438,1,0
2020.09.26 22:49,갸악! 대성홀딩스 월봉 년봉차트보니 2006년의 역사상고점21천에 거의 다갔다.한진중홀딩스도 그때 6만8천원했네,2518,3,2
2020.09.25 22:13,"대성홀딩스, 도시가스 테마 상승세에 7.58% ↑ 52주 신고점 돌파",2220,3,1
2020.09.25 12:26,도대체 누가 저평가인가,2334,1,3
2020.09.25 09:26,부럽습니다   대성에너지도  좀,2358,1,1
2020.09.24 20:22,같은 가스업체 대성홀딩스와 비교시 한진중공업홀딩스가 내일부터 5연속상한가를 가는 이유?,1911,3,0
2020.09.23 21:01,이게 도대체 무엇때문에 계속 이렇게 많이 오르냐?,2681,0,0
2020.09.22 21:57,가스업종은  수소시대에 수소업종으로 바뀌어 성장산업이다,2132,3,0
2020.09.18 06:12,가스기업들이 수소에너지와 연료전지사업으로 재평가와 가스사업자초과이익공유제로 PBR1배이상간다,1631,2,0
2020.09.17 19:34,참 ! 차트는 무지 존네 ㅎㅎㅎㅎ,1413,0,0
2020.09.17 05:48,가스기업들이 수소에너지와 연료전지사업으로 재평가와 가스사업자초과이익공유제로 PBR1배이상간다,1287,5,0
2020.09.11 11:10,이 좋은 주식 관심들이 없네,1639,1,1
2020.08.26 15:09,"20.8.12.이전부터 나타난 코로나19 급확산? 누구 책임? 蚊중대본의 기준완화·병상축소,영화쿠폰,여행·외식권장3종세트..(박원순서울시葬..",2176,3,3
2020.09.13 14:55,이지저지,894,0,1
2020.08.03 08:02,살날이 얼마 남지 않은 관계로 주식차트에 대해서 알려드립니다,1762,2,8
2020.08.01 21:51,어느 유튜버가 이걸 마췄네 대박,1599,2,6
2020.07.29 13:14,"37, 38 주 매도 ㅋㅋㅋㅋㅋㅋㅋㅋ",2075,0,2
2020.07.29 10:48,괜찮아 보이는데 ,660,2,1
2020.07.23 21:56,삼성이 본사 사옥까지 팔아서 모은 현금 100조를 미리 대기중인 이유,1091,1,0
2020.07.10 23:18,코로나 치료제 나올때까지 우상향 고고고,1573,2,4
2020.06.30 14:55,이제 가야제 갈때 됫다,1275,1,6
2020.06.29 10:53,20주씩,787,1,4
2020.06.16 14:53,이 폭등장에 -6% 실화냐?,968,1,1
2020.06.15 13:33,키움만 오지게 사는게 언제 오르냐  ㅋㅋ,824,1,1
2020.06.15 09:10,기관이 순매수중인데 뭐 그냥 묻어둬라 ㅋㅋ,553,2,2
2020.06.13 23:25,ㅎㅎㅎ 닉값,922,1,0
2020.06.12 14:24,캬야~~~,1052,0,1
2020.06.12 11:23,한국유리 피씨디렉트,829,0,0
2020.06.12 09:24,이 종목?,954,1,0
2020.06.12 09:10,내갛세력이라면 매일 5프로이상안올림,859,1,0
2020.06.11 23:40,월급쟁이와 가난뱅이가 부자되는 방법은 오로지 2가지 뿐,730,0,1
2020.06.09 13:27,버스 못타신분??,1248,2,1
2020.06.09 12:39,3만원은 가야겠구먼 ㅋ,716,2,2
2020.06.01 20:05,"정의연? 위안부피해자 쉼터(윤미향 부친 채용) 반값매각, 국가보조금(문제人때 47배 수십억 수령) 누락, 불법 개인계좌로 모금..차액..",1239,2,3
2020.05.30 19:33,대성에너지 서울가스 지분만 계산해도,1376,2,6
2020.05.24 13:13,생긴게,986,0,1
2020.05.22 14:03,이종목 보니 작전주네ㅋㅋㅋ,1188,1,2
2020.05.21 07:56,신고가,742,2,4
2020.05.15 20:11,영업이익,1507,2,4
2020.05.17 23:45,대박 아닙니다.,702,4,1
2020.05.13 20:36,조~용,652,1,0
2020.05.11 20:08,개미다죽었쓰,827,2,0
2020.04.19 16:27,일본인들은 30년 전부터~ 모든 수익성자산에 투자하지 않는다. 집도 잘 사지 않는다. 그 이유,2452,1,1
2020.04.17 14:11,설레발치는 OOO떳을? 알아봤다,822,1,0
2020.04.17 11:09,배당금,979,1,0
2020.04.17 10:41,끝났네,864,3,0
2020.04.14 09:19,스카이프 독점권,1239,0,0
2020.04.14 09:15,으휴 시장가 멍청한놈,793,0,0
2020.04.13 15:53,왜가냐??,1117,0,0
2020.04.13 12:27,그냥 지나가다 ?는데 차트가 왜이리 지저분하냐 .,994,0,0
2020.04.10 15:55,3년 기다렸다,1791,3,1
2020.04.09 18:10,아직도 대상 이 왜 오르는지  ?,1370,0,6
2020.04.09 11:02,오르긴할까,675,0,1
2020.04.07 22:57,차트상,873,0,0
2020.04.06 16:51,아 갈?가더라도 이유는 알고가야지,773,0,0
2020.04.03 10:22,이주식은  너무 지루하네 ,1088,2,0
2020.03.30 18:46,와 이종목은 주가가 변함이 없네,964,0,0
2020.03.30 16:45,전 세계 스카이프 매출 폭발적 증가. 국내 유일 스카이프(skype) 독점 라이센스 회사.,1541,5,4
2020.03.25 21:48,이건 뭔데 하나도 안빠졌냐? 뮈 이런종목이  ?,1823,3,2
2020.03.18 09:19,똥주식이네,1238,0,0
2020.03.11 10:29,뭔일 있나?,1614,1,2
2020.03.10 12:43,우한폐렴 대장주 대성홀딩스 가즈아,1306,1,4
2020.03.08 14:57,[한국은행 사이트에 경제지표로 판단하거라!!],682,0,3
2020.03.05 14:29,8430에 1주 보기싫다 치아라 ㅎ,933,2,0
2020.03.05 14:20,목포값,702,0,1
2020.03.05 13:27,윤석렬관련주중의 숨은 보석 ,1017,0,6
2020.03.05 13:01,8500에서 크게 한번 터지자,528,0,2
2020.03.05 11:01,대성엘텍은 상한가 갔는데 넌 뭐하니?,676,1,2
2020.03.03 14:22,윤석렬 대장주 대성홀딩스 ,927,1,4
2020.02.21 15:40,오늘 새로  입성한,687,1,0
2020.02.21 12:00,아 못팔았네 ㅜㅜ,596,1,0
2020.02.21 11:56,뭐냐?,457,0,0
