Date,Open,High,Low,Close,Adj Close,Volume
2021-02-15,15250.000000,17550.000000,14800.000000,15250.000000,14835.363281,6405596
2021-02-22,15100.000000,17800.000000,13650.000000,14400.000000,14008.474609,4876737
2021-03-01,14400.000000,15550.000000,13750.000000,14200.000000,13813.912109,1953223
2021-03-08,14250.000000,14450.000000,13000.000000,13600.000000,13230.225586,923211
2021-03-15,13500.000000,13650.000000,12950.000000,13200.000000,12841.101563,676537
2021-03-22,13200.000000,14350.000000,12750.000000,12900.000000,12549.257813,1199876
2021-03-29,12900.000000,13450.000000,12750.000000,13250.000000,12889.741211,509267
2021-04-05,13250.000000,13250.000000,12700.000000,12850.000000,12500.617188,565785
2021-04-12,12950.000000,14250.000000,12750.000000,13650.000000,13278.866211,1740761
2021-04-19,13650.000000,14500.000000,13250.000000,14300.000000,13911.192383,892770
2021-04-26,14600.000000,15650.000000,13850.000000,15200.000000,14786.721680,1898632
2021-05-03,15100.000000,15500.000000,13950.000000,15150.000000,14738.082031,924692
2021-05-10,15350.000000,15450.000000,14400.000000,14650.000000,14251.676758,763797
2021-05-17,14500.000000,14600.000000,13950.000000,14200.000000,13813.912109,510041
2021-05-24,14150.000000,14350.000000,13850.000000,14150.000000,13765.270508,368372
2021-05-31,14200.000000,15050.000000,14050.000000,14450.000000,14057.114258,615212
2021-06-07,14650.000000,15300.000000,14350.000000,15050.000000,14640.800781,933028
2021-06-14,15050.000000,15150.000000,14550.000000,14600.000000,14203.036133,459909
2021-06-21,14500.000000,15350.000000,14100.000000,15150.000000,14738.082031,1243257
2021-06-28,15200.000000,15300.000000,14500.000000,14600.000000,14203.036133,447906
2021-07-05,14600.000000,14950.000000,14000.000000,14200.000000,13813.912109,540485
2021-07-12,14200.000000,14650.000000,14100.000000,14400.000000,14008.474609,439848
2021-07-19,14150.000000,14300.000000,13500.000000,13600.000000,13230.225586,623919
2021-07-26,13600.000000,13850.000000,13150.000000,13250.000000,12889.741211,343208
2021-08-02,13200.000000,13550.000000,13100.000000,13400.000000,13035.663086,325191
2021-08-09,13300.000000,13350.000000,12550.000000,12800.000000,12451.976563,400429
2021-08-16,13100.000000,13550.000000,12550.000000,12900.000000,12549.257813,565345
2021-08-23,12950.000000,13450.000000,12800.000000,13250.000000,12889.741211,354954
2021-08-30,13350.000000,14000.000000,13200.000000,13900.000000,13522.068359,582089
2021-09-06,13850.000000,14200.000000,13600.000000,13750.000000,13376.146484,474243
2021-09-13,13700.000000,13950.000000,13300.000000,13800.000000,13424.788086,382657
2021-09-20,13800.000000,13800.000000,13300.000000,13350.000000,12987.023438,158997
2021-09-27,13350.000000,13500.000000,12500.000000,12600.000000,12257.415039,372373
2021-10-04,12550.000000,12550.000000,11600.000000,12200.000000,11868.290039,376300
2021-10-11,12200.000000,12850.000000,11950.000000,12650.000000,12306.054688,220094
2021-10-18,12650.000000,12850.000000,12450.000000,12650.000000,12306.054688,187003
2021-10-25,12700.000000,13100.000000,12300.000000,12450.000000,12111.493164,246749
2021-11-01,12450.000000,12650.000000,11850.000000,11950.000000,11625.087891,400939
2021-11-08,11950.000000,12300.000000,11500.000000,11850.000000,11527.806641,436106
2021-11-15,12100.000000,12400.000000,11650.000000,11900.000000,11576.447266,441585
2021-11-22,11900.000000,12050.000000,11450.000000,11500.000000,11187.323242,281485
2021-11-29,11200.000000,11750.000000,10300.000000,11700.000000,11381.885742,480706
2021-12-06,11700.000000,12150.000000,11500.000000,11600.000000,11284.603516,276033
2021-12-13,11700.000000,12250.000000,11550.000000,12150.000000,11819.650391,269290
2021-12-20,12100.000000,12150.000000,11400.000000,11750.000000,11430.525391,476995
2021-12-27,11750.000000,12050.000000,11650.000000,11950.000000,11625.087891,431883
2022-01-03,12000.000000,12100.000000,11750.000000,11900.000000,11776.041016,281057
2022-01-10,11900.000000,12550.000000,11400.000000,12200.000000,12072.916016,561041
2022-01-17,12200.000000,12300.000000,11500.000000,11650.000000,11528.645508,244964
2022-01-24,11650.000000,11650.000000,10300.000000,10800.000000,10687.500000,348436
2022-01-31,10800.000000,11300.000000,10800.000000,11300.000000,11182.291016,88707
2022-02-07,11300.000000,11650.000000,11100.000000,11500.000000,11380.208008,250732
2022-02-14,11300.000000,11500.000000,11050.000000,11450.000000,11330.728516,284613
2022-02-21,11450.000000,11450.000000,10950.000000,11100.000000,10984.375000,135966
2022-02-28,11100.000000,11400.000000,11050.000000,11400.000000,11281.250000,113014
2022-03-07,11300.000000,11550.000000,11200.000000,11450.000000,11330.728516,237128
2022-03-14,11500.000000,11650.000000,11300.000000,11600.000000,11479.166016,193772
2022-03-21,11600.000000,11900.000000,11450.000000,11900.000000,11776.041016,167608
2022-03-28,11900.000000,11950.000000,11550.000000,11650.000000,11528.645508,190159
2022-04-04,11650.000000,11850.000000,11550.000000,11750.000000,11627.603516,169555
2022-04-11,11750.000000,12150.000000,11650.000000,12100.000000,11973.958008,182129
2022-04-18,12100.000000,12400.000000,12000.000000,12300.000000,12171.875000,165097
2022-04-25,12100.000000,12800.000000,11850.000000,12300.000000,12171.875000,371919
2022-05-02,12200.000000,12300.000000,11800.000000,11900.000000,11776.041016,155882
2022-05-09,11750.000000,11900.000000,11000.000000,11500.000000,11380.208008,368838
2022-05-16,12600.000000,13350.000000,12200.000000,12500.000000,12369.791016,1001400
2022-05-23,12550.000000,12750.000000,12350.000000,12600.000000,12468.750000,200316
2022-05-30,12700.000000,12850.000000,12450.000000,12750.000000,12617.187500,219653
2022-06-06,12750.000000,12800.000000,11850.000000,11900.000000,11776.041016,158870
2022-06-13,11750.000000,11750.000000,10550.000000,10850.000000,10736.978516,316341
2022-06-20,10950.000000,10950.000000,9810.000000,10150.000000,10044.270508,309118
2022-06-27,10200.000000,10550.000000,9980.000000,10100.000000,9994.791016,155743
2022-07-04,10200.000000,10400.000000,9800.000000,10350.000000,10242.187500,194361
2022-07-11,10450.000000,10500.000000,9900.000000,10050.000000,9945.312500,145360
2022-07-18,10200.000000,11100.000000,10200.000000,11000.000000,10885.416016,187992
2022-07-25,11050.000000,11850.000000,10900.000000,11750.000000,11627.603516,169780
2022-08-01,11850.000000,12400.000000,11650.000000,12350.000000,12221.353516,234664
2022-08-08,12250.000000,13250.000000,12250.000000,13100.000000,12963.541016,449656
2022-08-15,13100.000000,13350.000000,12600.000000,13150.000000,13013.020508,409905
2022-08-22,13150.000000,13700.000000,13050.000000,13500.000000,13359.375000,558205
2022-08-29,13100.000000,14150.000000,13050.000000,14050.000000,13903.645508,534030
2022-09-05,14100.000000,16000.000000,14000.000000,14450.000000,14299.478516,1518188
2022-09-12,14450.000000,14750.000000,13900.000000,14550.000000,14398.437500,363839
2022-09-19,14450.000000,15350.000000,14350.000000,15200.000000,15041.666016,647038
2022-09-26,15000.000000,15150.000000,13850.000000,15000.000000,14843.750000,797561
2022-10-03,15000.000000,15950.000000,14900.000000,15800.000000,15635.416016,527624
2022-10-10,15800.000000,15800.000000,14850.000000,15200.000000,15041.666016,301269
2022-10-17,15150.000000,15750.000000,14900.000000,15700.000000,15536.458008,564038
2022-10-24,15750.000000,16950.000000,15600.000000,16400.000000,16229.166016,710896
2022-10-31,16400.000000,17900.000000,16100.000000,17600.000000,17416.666016,731797
2022-11-07,17600.000000,19550.000000,17450.000000,19400.000000,19197.916016,810104
2022-11-14,19650.000000,24650.000000,19500.000000,21650.000000,21424.478516,2086595
2022-11-21,21350.000000,25700.000000,20750.000000,25700.000000,25432.291016,1457949
2022-11-28,25800.000000,29100.000000,24800.000000,28550.000000,28252.603516,1485939
2022-12-05,28950.000000,32400.000000,26100.000000,27400.000000,27114.582031,2792137
2022-12-12,27050.000000,28800.000000,25700.000000,28150.000000,27856.769531,1203154
2022-12-19,27850.000000,28500.000000,26100.000000,26800.000000,26520.832031,1234361
2022-12-26,26800.000000,31650.000000,25500.000000,29800.000000,29489.582031,2039447
