날짜,제목,조회,공감,비공감
2023.04.28 20:25,나오늘 2억전재산몰빵 ,475,6,5
2023.04.28 21:20,나오늘 2억전재산몰빵 ,102,2,0
2023.04.28 20:16,"1,623,278주",574,11,0
2023.04.28 20:15,여기 정신나간 애들 많네 ㅋ,270,3,5
2023.04.28 20:13,오늘 시초가 보믄,406,10,2
2023.04.28 20:01,오늘 ,194,3,2
2023.04.28 19:56,기업오너가 어떻게 대처를 하느냐에 좌지우지되겠지,212,5,0
2023.04.28 19:56,선광이 젤 못올랐네,206,4,2
2023.04.28 19:56,폭락전 공매도봐라,202,4,0
2023.04.28 19:44,무증=개소리,478,7,14
2023.04.28 19:58,무증=개소리,137,7,0
2023.04.28 19:39,무증이 답일수도,200,7,0
2023.04.28 19:34,무상증자가 뭔~ 대수가~~?,247,1,4
2023.04.28 19:33,월봉봐라 !  ,179,1,4
2023.04.28 19:26,"공수래공수거, 인생 영원한것은 없다",214,5,0
2023.04.28 19:17,기붕 주린이 시키 ㅋㅋㅋㅋ,224,14,1
2023.04.28 19:16,무증소식 실화??,446,12,1
2023.04.28 19:15,평단 57600원이다.,300,6,1
2023.04.28 19:15,★선광 새력이 신규 짜바리들에게 경고★,219,1,4
2023.04.28 19:13,몇일 보다가,193,6,0
2023.04.28 19:08,오늘은 맛탕이였다면,168,5,1
2023.04.28 19:05,무증 나이샷♡,210,5,1
2023.04.28 19:02,■■ 무증 가야해.,258,14,2
2023.04.28 19:01,"유보율 5,000%  무증 함 가즈아!!",214,11,1
2023.04.28 18:58,■■ 뭔 거래정지야? 또?,281,5,1
2023.04.28 18:57,초딩들이많아...뭔수사여,195,7,0
2023.04.28 18:56,오늘,136,1,3
2023.04.28 18:54,오 오늘 좋았어,143,1,1
2023.04.28 18:54,선광 전략,144,1,2
2023.04.28 18:48,고수님들 5층까지 올까요?,370,2,1
2023.04.28 18:46,어질어질 허다,178,3,2
2023.04.28 18:46,오늘 기관 외인 물량이,296,4,0
2023.04.28 18:45,팩트는  이건가?,176,1,1
2023.04.28 18:45,허잡한 선광이 매도하고 대장주 삼천리,175,3,1
2023.04.28 18:45,오늘,345,2,0
2023.04.28 18:37,수사드갔네,471,6,11
2023.04.28 18:35,하한 내리 4번,218,5,1
2023.04.28 18:35,월요날 하한가에서,250,2,3
2023.04.28 18:34,선광이 60%상승 가까이 갔다가,288,4,0
2023.04.28 18:32,거래정지되긋네,282,4,9
2023.04.28 18:32,다음주 화수목금 4연상  ,197,12,1
2023.04.28 18:30,"기관,외인놈들 손절 좃나했네 그려~",172,8,0
2023.04.28 18:10,영원한 세력도 개미도없다,199,4,2
2023.04.28 18:06,유? 기봉이 개웃기네 ,228,3,0
2023.04.28 18:05,16%,158,1,2
2023.04.28 17:55,신용들 축하,237,1,2
2023.04.28 17:54,작년이랑 비교하시면은...,187,2,0
2023.04.28 17:54,기사 떠도 시외 별~,238,3,1
2023.04.28 17:48,시외의미없지 ㅋ,211,6,1
2023.04.28 17:45,선광은 상황으로봐서 오래 들고있을 종목이 아님,276,1,2
2023.04.28 17:42,화요일,386,7,4
2023.04.28 17:42,주가조작 거래정지 가능성,336,1,3
2023.04.28 17:42,젤안갔으니께,167,3,1
2023.04.28 17:39,호회요!,325,7,1
2023.04.28 17:38,◆.주가는 제자리 찾아 갈것,357,4,3
2023.04.28 17:36,CFD 막힘,361,4,1
2023.04.28 17:33,삼천리 세방 단일가 급등중 !,369,3,1
2023.04.28 17:33,선광ㆍ세방 ㆍ왜이리 틀리냐ㅋ,198,2,0
2023.04.28 17:31,하방가기전날,188,7,0
2023.04.28 17:27,결국 하안가 4방맞고,305,5,0
2023.04.28 17:27,안녕 K-주식(공매천국),163,3,0
2023.04.28 17:21,신용 오늘 전부 청산당했겠지,221,5,0
2023.04.28 17:16,평단 57600원이다.,395,2,0
2023.04.28 17:15,8만원대로 복귀할듯~,199,4,0
2023.04.28 17:14,신용,328,5,0
2023.04.28 17:27,신용,99,2,0
2023.04.28 17:14,뉴스  나오네요  sbs   sg 증권발 사태,255,5,2
2023.04.28 17:11,9만 만들어뇌라,169,5,0
2023.04.28 17:10,삼천리따라,160,2,0
2023.04.28 17:08,에코프로 세력들유입,196,5,2
2023.04.28 17:07,몇명죽을까?,177,4,0
2023.04.28 17:07,SG증권 담주 매도 재개,187,1,1
2023.04.28 17:06,4만원 강한지지 ,175,7,0
2023.04.28 17:04,선광은 아무 관련없다,225,5,0
2023.04.28 17:01,궁금하네,173,2,0
2023.04.28 17:00,10~16만원대 형들 손 좀 들어봐유,436,6,1
2023.04.28 16:58,관종편입 완료~~~ㅎㅎㅎㅎㅎ,195,1,2
2023.04.28 16:54,시외도,208,4,0
2023.04.28 16:53,월요일도 하한가 기대한다.,272,2,8
2023.04.28 22:19,월요일도 하한가 기대한다.,57,0,0
2023.04.28 16:50,시외,226,2,0
2023.04.28 16:46,48천원 올까요?,380,4,0
2023.04.28 16:43,삼천리,256,2,0
2023.04.28 16:42,여바라 닭개장 쳐내오거라.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,117,0,1
2023.04.28 16:41,마??,138,3,0
2023.04.28 16:40,4연하 놀리다.,211,4,0
2023.04.28 16:38,실화?,191,2,1
2023.04.28 16:37,창정이 형님 감사합니다.다른데서 물린거 선광에서 -17%에 사서 +17% 팔았네요!,226,3,0
2023.04.28 16:34,SG증권이문제고 9개종목은 피해자,275,2,1
2023.04.28 16:33,삼천리 시간외서 달린다,190,2,1
2023.04.28 16:30,이번 하안가종목중 제일잡주,270,5,3
2023.04.28 16:28,세력 자슥들 개미한테 뻥뜯어,142,5,0
2023.04.28 16:28,개인들 요즘 너무 잘해!!,140,2,0
2023.04.28 16:26,중요한건,202,2,2
2023.04.28 16:24,2년 에 걸쳐 올려놓은걸,161,3,0
2023.04.28 16:21,이것도  주가,160,2,2
2023.04.28 16:20,삼천리,201,2,0
2023.04.28 16:19,한달만 묵혀라.,256,2,0
2023.04.28 16:17,여기 찬티거들 머리가 없는듯,136,4,0
2023.04.28 16:13,종일2%올리고,189,4,1
2023.04.28 16:10,ㅋㅋㅋㅋ ,269,2,2
2023.04.28 16:05,오늘 시외 하한가 던져도 배터지겠다,261,1,3
2023.04.28 16:02,300으로 60따고,173,1,2
2023.04.28 16:00,V자 반등으로,213,3,1
2023.04.28 15:59,ㅋㅋ순매수 최소 300억,184,2,0
2023.04.28 15:57,오늘 매수 세력~ ,355,5,5
2023.04.28 15:55,찬티=주주 안티=매수못한놈,141,3,0
2023.04.28 15:55,장끝나고,148,3,0
2023.04.28 15:52,저평가구간 ?,157,0,1
2023.04.28 15:50,유통주 약 200만주 넘는거 같은데,188,1,0
2023.04.28 15:49,개투 나홀로 매수,168,2,3
2023.04.28 15:49,찬티것들 아직도 정신 못 차리네,140,1,3
2023.04.28 15:48,개미탕ㅋㅋㅋㅋ,146,1,1
2023.04.28 15:47,아까 ,133,0,2
2023.04.28 15:46,소수계좌 집중거래 공시 떳을때,225,2,1
2023.04.28 15:46,선광 2만원 되면 다시 올게,123,0,2
2023.04.28 15:45,월욜 장 쉬어요? 근로자 날?,257,3,0
2023.04.28 15:45,오늘 덜 오른것 만큼,213,3,2
2023.04.28 15:44,개미가,152,6,0
2023.04.28 15:43,어차피 다음주는 선광이 대장,153,3,1
2023.04.28 15:46,어차피 다음주는 선광이 대장,103,0,1
2023.04.28 15:42,신용물량,178,0,1
2023.04.28 15:42,개인만샀네,121,1,3
2023.04.28 15:41,삼천리 말고 다 가짜인듯,175,5,2
2023.04.28 15:41,다음주,127,2,1
2023.04.28 15:41,최소5만,134,3,1
2023.04.28 15:40,만,110,0,2
2023.04.28 15:37,유통물량이 250만주인데..,278,4,1
2023.04.28 15:36,너무 빡친다 25만원 날렸네,232,5,2
2023.04.28 15:36,이거 1.5만원 터치 안하나요?,144,0,4
2023.04.28 15:35,역시 쉽지  않아,147,2,1
2023.04.28 15:35,주식수  얼마  안되는데..,159,3,1
2023.04.28 15:34,오늘 딴데가서 번거 선광에서 다 토해냈다..,184,4,0
2023.04.28 15:34,얘만 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,161,4,1
2023.04.28 15:33,개투 나홀로 매수,155,3,2
2023.04.28 15:33,얘는 시총도 젤적고 조작도 젤심한데,148,1,2
2023.04.28 15:33,주식 품절주인데 2%?????,146,0,3
2023.04.28 15:32,닝기리    10    뽕   젖나게  해악은겨 그동안,144,0,2
2023.04.28 15:32,ㅁㄴㅇㄹ,109,0,2
2023.04.28 15:32,고맙다 2000만원 ,154,0,2
2023.04.28 15:31,손절 두번했다..,264,3,2
2023.04.28 15:31,개미들 진군,126,1,1
2023.04.28 15:31,동시호가도 조져버리네,204,3,1
2023.04.28 15:30,꼬라지보니,141,0,3
2023.04.28 15:29,세력이란,153,1,0
2023.04.28 15:29,담주에  6만대  가나요?,143,2,1
2023.04.28 15:28,삼천리는 종가 내린거 회복해서 할듯한데 ㅅㅂ,157,1,0
2023.04.28 15:27,형님들 시간외 하한가오면 하따하겟습니다,131,1,2
2023.04.28 15:26,◆. 초유량주 맞습니다..,172,3,1
2023.04.28 15:26,선광   대표님  아뉘쥐?,130,0,2
2023.04.28 15:26,선광 개졸병,102,0,1
2023.04.28 15:26,ㅎㅎ 적정가 마넌,88,0,1
2023.04.28 15:25,찐은 삼천리네,111,2,1
2023.04.28 15:24,상한가 가는쥴 알앗지?,158,0,3
2023.04.28 15:23,와따~~,136,2,0
2023.04.28 15:23,담주 시초가~,171,3,0
2023.04.28 15:21,꼬라지가 시외 하한가 가겠다,128,0,1
2023.04.28 15:20,코인주식 ㅋㅋ 선광 ㅋㅋㅋ,130,2,1
2023.04.28 15:19,화요일 하한가 조심하세요.,139,1,3
2023.04.28 15:18,지금 내리하한간애들,246,1,2
2023.04.28 15:18,돈 으로 갖고 있으시요,110,0,1
2023.04.28 15:18,2번 남았는데 쉬는가.,112,0,1
2023.04.28 15:17,삼천리랑,123,1,0
2023.04.28 15:17,마지막 3분.... 인생을 바꾼다.,126,0,3
2023.04.28 15:17,다들 솔직해지자 ,152,5,2
2023.04.28 15:16,"조만간 거래정지될듯, 무조건 던지고 나와요",181,1,1
2023.04.28 15:16,마지막 매수해서 화요일날 봅시다,116,1,1
2023.04.28 15:15,담주는 5만원에서 놀겠네,125,2,2
2023.04.28 15:15,근데 4연속 하한가인데 또 하한가 갈 것 같다는건 무슨생각임?,175,4,1
2023.04.28 15:14,금요일,104,0,1
2023.04.28 15:14,주포,106,1,0
2023.04.28 15:14,"막판 세력들 매수중,....",136,2,0
2023.04.28 15:14,대단들하다 이런걸 사고팔다니 ㅋㅋㅋㅋ,114,0,2
2023.04.28 15:13,적정주가,101,0,2
2023.04.28 15:13,8개 종목중에 젤 꼴찌 상승,105,1,0
2023.04.28 15:13,선광 주가조작과 관련없음....,186,3,1
2023.04.28 15:13,개물렷다,104,0,1
2023.04.28 15:11,정지되는데 프매랑 세력이 ,171,0,1
2023.04.28 15:10,재무는 좋네,135,1,0
2023.04.28 15:10,소름돋는거 하한가상한가도합,130,0,1
2023.04.28 15:10,거래정지,142,2,0
2023.04.28 15:10,낼파랭이겄다,99,0,1
2023.04.28 15:10,진지하게 말합니다.,124,0,1
2023.04.28 15:09,오짜피,105,0,1
2023.04.28 15:09,이런,88,0,1
2023.04.28 15:08,유동주식이 250만주인데,154,4,0
2023.04.28 15:08,욕심부리면 탈난다...,100,0,1
2023.04.28 15:08,개미들 또당하네,122,0,1
2023.04.28 15:07,막판에 하한가 조심해라,115,0,3
2023.04.28 15:07,"갑자기 주저앉는 이유가 궁금,,,",111,0,1
2023.04.28 15:07,◆.추가 매수,166,2,0
2023.04.28 15:07,작전 생각나네ㅋㅋ,101,1,0
2023.04.28 15:06,욕심안부리고~,102,4,0
2023.04.28 15:06,결국 피해자 카페 생겼네요,101,1,0
2023.04.28 15:05,창정아,115,2,0
2023.04.28 15:05,사람 몇 죽이게 생겼네,107,1,0
2023.04.28 15:05,머고?,82,1,0
2023.04.28 15:05,갈때,94,3,0
2023.04.28 15:05,안까불께요 ,119,1,0
2023.04.28 15:05,"운전 무섭게 하네,,,",96,2,0
2023.04.28 15:05,자 막판에 얼마나 올릴려고 그래?,136,0,3
2023.04.28 15:05,파랭이 ,75,0,1
2023.04.28 15:04,개퐁락시작하나,83,1,0
2023.04.28 15:04,이놈만 파랭이,104,2,0
2023.04.28 15:03,뒤늦게 입성해서,127,2,0
2023.04.28 15:03,건강 챙기세요. ,91,2,0
2023.04.28 15:03,거래정지 가능성 몇퍼지..?,157,2,0
2023.04.28 15:03,주식수가 적어 놀아나씀,101,1,0
2023.04.28 15:02,종가,100,2,0
2023.04.28 15:01,시외상,172,1,2
2023.04.28 15:03,시외상,83,1,1
2023.04.28 15:01,이거 혼자 힘이 약하네,110,2,0
2023.04.28 15:01,파랑불 초읽기,91,2,0
2023.04.28 15:00,종가입성,96,2,0
2023.04.28 15:00,오르락 내리락~,96,1,0
2023.04.28 15:00,진격의 3시다,132,2,0
2023.04.28 14:58,약속의 3시,166,0,4
2023.04.28 14:58,이 주식 웃긴다,111,1,0
2023.04.28 14:57,쫄리면 가는 거임,131,2,0
2023.04.28 14:56,"오늘만 날 아님/// 담주도 3거래일이나, 단타 맛집 /하8인방 개설 예정이라는데..",115,1,0
2023.04.28 14:56,고맙다,122,0,2
2023.04.28 14:56,화요일에 거래정지 가능성 높다,175,2,2
2023.04.28 14:55,마지막 세력 나오기위한,160,0,2
2023.04.28 14:55,시장가로 20만주 매도 때린다,118,1,1
2023.04.28 14:54,오늘 금요일이야 애들아 정신차려 ,121,1,1
2023.04.28 14:54,개,76,1,0
2023.04.28 14:54,차크가 손가락 욕이네 ㅡㅡ,86,0,1
2023.04.28 14:53,선광,118,3,0
2023.04.28 14:53,다우한테도잡히네,90,0,1
2023.04.28 14:53,외인지분 변동을 보니,128,1,1
2023.04.28 14:52,삼천리,118,2,1
2023.04.28 14:51,이거 화요일날도,121,1,2
2023.04.28 14:51,담주 화욜도 뜨거운 감자 하한8인방//ㅋㅋ,110,1,0
2023.04.28 14:51,원래 2만원따리 주식이다.,93,0,1
2023.04.28 14:48,세력,142,1,0
2023.04.28 14:48,하한가가 문제가 아닌듯한데ㅜ,193,0,1
2023.04.28 14:45,보합 아니면 파란색,124,0,2
2023.04.28 14:44,유통210만주에,229,2,0
2023.04.28 14:43,근데 원래 2만원짜리였다면 따블이네...,192,1,2
2023.04.28 14:43,시간되서 나간다,168,0,1
2023.04.28 14:42,움직이는기 ㅂㅅ같네,128,1,0
2023.04.28 14:42,상한가 상한가 신나는 노래!!,113,1,0
2023.04.28 14:41,1만원 짜리였네,110,0,1
2023.04.28 14:41,대성이 가야 ,111,0,1
2023.04.28 14:40,반대매매 물량 다 끝난거 아니냐?,121,0,1
2023.04.28 14:37,"담주에 신용반대매매 물량 허빵지게 나오는데, 왜? 오늘은 관망만 한다//ㅋㅋ",234,2,3
2023.04.28 14:37,잘났다 ,98,0,1
2023.04.28 14:36,오늘 5만원 전후는 가야하지 않을까싶네요.,152,2,0
2023.04.28 14:36,하한가 5방맞은 형님들도 관망중이시다.,147,4,0
2023.04.28 14:34,조심하세요.,154,0,1
2023.04.28 14:33,남 걱정 하지마라.,112,0,1
2023.04.28 14:30,근데 4연속 하한가인데 여기서 또 점하 갈 수가 있음?,198,1,0
2023.04.28 14:30,잡주는 아닌거같은데..,190,1,0
2023.04.28 14:30,이런거사서,146,0,1
2023.04.28 14:30,단타 개미들 올라타고 단기차익실현 못 하게,130,1,0
2023.04.28 14:30,불나방,95,0,1
2023.04.28 14:29,가정적게오르냐...우째된게,110,1,0
2023.04.28 14:29,주포가 삼천리 눈치만보는심약한 쫄다구가,96,1,0
2023.04.28 14:29,나도 돈 좀 벌자 ..,90,1,0
2023.04.28 14:29,무조건 안꼬실께,95,1,0
2023.04.28 14:28,상항가같은소리허구잇네ㅡ,115,1,1
2023.04.28 14:26,5분봉차트는,137,2,0
2023.04.28 14:23,개미님들 매도 바람,212,2,1
2023.04.28 14:23,그만,106,2,0
2023.04.28 14:23,쌍둥이인가..,131,2,0
2023.04.28 14:23,많이 떨어졌으니 저점이라 판단하교,120,2,0
2023.04.28 14:22,어떻게 다시 48층 한번 못가냐,185,3,0
2023.04.28 14:22,오늘의고점이,119,2,0
2023.04.28 14:21,종가는 -5%입니다,132,2,2
2023.04.28 14:20,오늘은 금요일이란 사실을 잊지 말자,119,3,1
2023.04.28 14:18,미안  바닥에서  타서  ㅋ,141,1,1
2023.04.28 14:18,야는 다른건,116,3,0
2023.04.28 14:15,필독,127,2,0
2023.04.28 14:15,아니~ 삼천리 따라감 반칙이지!!,120,3,0
2023.04.28 14:15,설거지 타임인가?,107,1,1
2023.04.28 14:14,종가,121,3,1
2023.04.28 14:14,8개 전부 같은 세력이 움직이네,222,2,0
2023.04.28 14:13,아직 덜 먹었나부네..,129,2,0
2023.04.28 14:12,감사합니다 형님들 ,143,2,0
2023.04.28 14:11,가스 주식을 사면 이해라도 할게,218,1,2
2023.04.28 14:10,망했다 51000원에 사고 일하고 왔는데,290,4,2
2023.04.28 14:10,눈치싸움 미쳐부러~,130,1,1
2023.04.28 14:09,상한가 갑니다,147,3,1
2023.04.28 14:08,ㅋㅋㅋㅋ시총2조짜리냐,157,2,0
2023.04.28 14:07,"마지막이다, 여기 기웃거리지 마라.",164,3,3
2023.04.28 14:07,42000원대부터 투매나온다,132,2,1
2023.04.28 14:06,제일가벼워야,130,3,0
2023.04.28 14:06,쫌 가쟈~,97,2,0
2023.04.28 14:06,안녕하세요 저는 오늘도 돈을 잃어서 라면을 먹었습니다.,145,1,1
2023.04.28 14:04,아주~~,125,2,0
2023.04.28 14:03,와 내가 딱 자러간다고 한후에 개폭락 ㅋㅋㅋㅋ,172,1,2
2023.04.28 14:03,이건 인생한번있을 기회다,158,2,1
2023.04.28 13:58,선광이는주포가 ,177,1,0
2023.04.28 13:58,폭탄돌리기 잘하고 있다,136,3,0
2023.04.28 13:57,선광 만 상한가 갑니다,190,2,1
2023.04.28 13:57,밈주식만들자형들,106,1,0
2023.04.28 13:54,난 이제 여기까지 하고 자러 갈란다,178,2,1
2023.04.28 13:54,삼철리보다 먼저 상한가다!!,119,1,0
2023.04.28 13:53,오늘 상한가 찍을거에요. 재료가 좋아,140,3,0
2023.04.28 13:52,오늘 돈을얼마나 먹는거고 ㅋㅋ,140,1,0
2023.04.28 13:52,시총이,124,1,0
2023.04.28 13:51,도박 개꿀잼이노 ㅋㅋㅋㅋ,128,1,0
2023.04.28 13:51,잘먹고 갑니다,114,1,0
2023.04.28 13:50,니가 사면 그 순간 고점,149,1,0
2023.04.28 13:50,단타,102,1,0
2023.04.28 13:50,오늘20%마감입니다 월요일 상~,118,1,0
2023.04.28 13:50,개미저항?,96,1,0
2023.04.28 13:49,오호!,98,1,0
2023.04.28 13:49,간다 ㅋ,98,1,0
2023.04.28 13:48,4년 보유 끝에,161,1,1
2023.04.28 13:48,소주 란잔 테마 가자~,105,1,0
2023.04.28 13:47,궁금한게~,100,1,0
2023.04.28 13:46,제발 올라라,105,1,0
2023.04.28 13:46,받아먹는중...,102,1,0
2023.04.28 13:45,재미로 드가본다,161,1,0
2023.04.28 13:45,조심하세요 올라갑니다,95,1,0
2023.04.28 13:45,더 갈까? 44층 뚫으? 쭉갈거가?데,92,1,0
2023.04.28 13:45,아쉽네,88,1,0
2023.04.28 13:44,아직은,89,1,0
2023.04.28 13:44,반전!!,101,1,0
2023.04.28 13:44,이곳이 천하제일 단타대회라면,116,4,0
2023.04.28 13:43,ㅈㄴ 궁금하다,102,2,0
2023.04.28 13:43,나도 돈 좀 벌자 ㅠㅠ,94,1,0
2023.04.28 13:43,종가 궁금하지?,92,1,0
2023.04.28 13:42,오늘 쩜하 풀려서,115,1,1
2023.04.28 13:42,2시 5만 안착,100,1,1
2023.04.28 13:41,이곳이 향후 5년간 다신없을,109,1,0
2023.04.28 13:41,정적vi걸리면,96,1,0
2023.04.28 13:40,오늘 다 상한가 찍겠구만^^,131,3,0
2023.04.28 13:40,삼천리 간드아~,95,1,0
2023.04.28 13:39,31500매수 49700매도,176,2,0
2023.04.28 13:39,브이아이 몇번이야!!,102,1,0
2023.04.28 13:38,아... 상승..,122,2,1
2023.04.28 13:38,2시~,100,1,0
2023.04.28 13:37,쉬지말고 한방에 쏜다,103,2,0
2023.04.28 13:37,어종상이다,108,2,0
2023.04.28 13:35,밥먹고오셧나보다,114,2,0
2023.04.28 13:35,나도 돈좀 벌자 ㅠㅠ,97,1,1
2023.04.28 13:33,얘드라,95,1,0
2023.04.28 13:32,막 턴!!,97,2,0
2023.04.28 13:32,아니 밥먹고오니까 5만원이 깨져있네?,106,1,0
2023.04.28 13:32,유후~ ,139,2,1
2023.04.28 13:32,대성추월함 합시다.,95,1,0
2023.04.28 13:28,신비로운 거래량,305,7,1
2023.04.28 13:28,다음주 괜히 팔았다 생각할거다ㅋ,132,1,1
2023.04.28 13:28,언놈이던 한놈은 하방으로 쏜다! 그 다음에 다 따라간다,117,2,0
2023.04.28 13:28,종가,107,0,0
2023.04.28 13:27,이놈마 봄처녀 치마자락처럼 ,106,0,1
2023.04.28 13:26,마지막 급발진 가자~,89,0,0
2023.04.28 13:26,ㅎㅎㅎ,118,0,0
